Station,Date,Latitude,Longitude,Elevation,Slope,RelativeHumidity_Min,RelativeHumidity_Max,Cloud_Cover_Avg,Precipitation_Avg,Wind_Speed_Avg,Latent_Heat_Flux,Solar_Radiation,TToday_Max,TToday_Min,TrendTMAX,TrendTMIN,Error_Tmax,Error_Tmin,ErroreTmin_Lag1,ErroreTmax_Lag1,ErroreTmin_Lag2,ErroreTmax_Lag2,ErroreTmin_Lag3,ErroreTmax_Lag3,ErroreTmin_Lag4,ErroreTmax_Lag4,ErroreTmin_Lag5,ErroreTmax_Lag5,ErroreTmin_Lag6,ErroreTmax_Lag6
10,2013-08-14,37.4562,126.955,208.507,5.1782,57.19464111,90.73049164,0.18580980475,0.16622263375,7.77611359,67.61526297,4984.759766,31.9,23.7,-0.5,-0.2,1.29261877,-1.78930146,-2.09522714,1.51736483,-1.84321243,0.719610409999998,-1.16258458,-0.24296769,0,0,-0.234763900000001,-1.43484194,0.04748777,1.31964807
11,2013-08-14,37.5372,127.085,28.7,0.6233,52.66249847,84.44555664,0.20619770275,0.01107283875,7.420319736,57.24954255,5039.804199,34.5,25.6,-1.5,-0.3,2.09582742,-0.701152009999998,-1.46280177,2.10636316,-0.895547620000002,2.01775561,-1.06848133,-0.456097660000005,0,0,-0.564392290000001,-4.22065646,-0.190122199999998,2.06418092
12,2013-08-14,37.5507,126.988,132.118,0.5931,56.32568359,82.07345581,0.19861915824999998,0.00591650675,7.689498931,26.18526451,5085.084961,34.0,24.3,-0.8,0.0,2.03622242,-2.28504564,-2.72906784,2.47050168,-2.72450027,1.76761868,-1.83162728,0.978732139999998,0,0,0.27587128,-2.32926609,-0.91013778,0.652541920000001
13,2013-08-14,37.5776,127.083,59.8324,2.6865,53.08996964,81.62552643,0.20604089974999998,0.00317233275,7.475897292,30.24012939,5016.757813,33.7,26.6,-0.5,0.1,0.991180070000006,-0.656400490000003,-0.511970459999997,1.37717721000001,-0.498580140000001,-0.0503543699999938,-0.353595179999999,-1.1727141,0,0,0.751391990000002,-4.55001611,0.112877449999999,-0.266263290000001
14,2013-08-14,37.4967,126.927,30.968,0.618,51.91065598,83.64472198,0.21270556249999997,0.0307242025,7.304065386,24.52252873,5023.568848,33.2,25.5,0.0,-0.1,0.114937470000001,-1.18311714,-1.76531897,0.776217620000004,-1.82242801,-0.56362094,-1.36198208,-0.9259591,0,0,-0.874185659999998,-3.52713809,-0.07178021,0.65637156
15,2013-08-14,37.5507,126.937,30.0464,0.8552,54.71762466,81.36083221,0.19453822425000003,0.004712386,7.298276097,30.96077414,5043.325684,32.9,25.1,0.1,-0.3,0.36418621,-1.8896312,-2.39964112,0.975026319999998,-2.22966884,-0.60658248,-1.6963281,-0.829938370000001,0,0,-0.00628929999999883,-4.0543575,-0.81121842,-0.125061989999999
16,2013-08-14,37.4697,126.995,82.2912,2.2579,56.89190674,88.88894653,0.187915266,0.2535787325,6.689555357,89.22020443,4997.796875,32.6,23.3,-0.4,0.0,1.07004191,-2.7733468,-3.32726097,1.44879676,-3.12176429,0.51564681,-2.67971441,-0.81660909,0,0,-1.10095743,-3.13462243,-1.24649516,1.56948176
17,2013-08-14,37.6181,127.099,53.4712,0.697,58.79876328,89.81088257,0.18364440675000002,0.0,6.453436067,114.5412412,5038.491699,33.0,22.7,-0.8,-1.3,1.49755129,-2.60830823,-2.37757221,2.07124129,-1.89111801,0.789520609999997,-1.17534941,-0.455405160000005,0,0,-1.63813826,-3.36998632,-0.306978869999998,-0.0134885799999971
18,2013-08-14,37.4832,127.024,56.4448,1.2313,56.3287735,87.31298828,0.19855348750000001,0.2332221865,6.707924992,93.38693504,5018.997559,34.9,25.8,-0.6,0.0,2.12990897,-0.166208399999999,-0.670441539999999,3.4482942,-0.423426750000001,2.68306043,-0.148088820000002,1.58787553,0,0,0.477894759999998,-2.21309495,-0.553313800000002,2.91056212
19,2013-08-14,37.5776,126.938,75.0924,1.7678,56.16716766,83.69354248,0.20009338075,0.003170281,7.122172356,39.58851957,5069.371094,32.9,24.7,-0.6,-0.4,1.28580434,-2.53404553,-2.44068656,1.43692437,-1.97306266,0.644159680000001,-1.1230073,0.527712520000001,0,0,-0.798777060000003,-2.7289895,0.0672374699999985,0.455510739999998
20,2013-08-14,37.6181,127.004,146.554,4.7296,68.67418671,95.69664764,0.16304513325,0.000400768,8.844770491,71.49078911,5122.638184,33.2,24.7,-0.3,-0.5,1.87338046,-0.61080363,-0.525266500000001,3.37788087,-0.342195700000001,2.20624398,0.00671287999999848,1.47469023,0,0,1.16653196,-0.978188330000002,1.16587575,1.30582819
21,2013-08-14,37.5507,127.04,26.298,0.5721,54.49622726,81.54428101,0.17857881125000002,0.00925437175,7.453299125,17.1826187,5031.075684,32.8,25.8,-0.5,0.1,-0.31072296,-1.23899797,-1.87583283,0.168870519999999,-1.74676318,-0.897267900000003,-1.41482006,-2.27763767,0,0,-0.423612309999999,-5.4398897,-0.21476277,-0.94871839
22,2013-08-14,37.5102,127.086,21.9668,0.1332,53.74327469,87.75757599,0.20224418974999997,0.0792906395,6.936157445,91.55534585,5019.239746,34.2,25.6,-1.0,-0.2,2.11316249999999,-0.435250620000001,-1.18400737,2.07117728,-0.748716420000001,1.8550235,-0.837116999999999,0.438407130000002,0,0,-0.71486337,-3.9415568,-1.03794937,2.56446192
23,2013-08-14,37.5372,126.891,15.5876,0.1554,59.62097549,84.82445526,0.18020185525000001,0.01573422175,6.868116617,88.41877158,5019.769043,34.7,26.5,0.4,-0.1,2.75863467,-0.311108730000001,-0.598466899999998,3.46246813,-0.718585349999998,1.97537591,-0.20749923,2.34368992,0,0,0.169919950000001,-1.94938582,0.46012386,1.76212504
24,2013-08-14,37.5237,126.909,17.2956,0.2223,54.67401123,83.05358124,0.19304411800000001,0.01669871525,7.081238627,50.27595027,5016.055176,32.7,26.7,0.0,0.0,0.837729809999999,-0.24186607,0,0,0,0,0,0,0,0,0.71649682,-2.81312174,0.41206828,0.775895520000002
25,2013-08-14,37.5237,126.97,19.5844,0.2713,52.48908615,80.46746063,0.2172865825,0.01252296475,7.236166855,24.83870856,5026.482422,33.9,26.4,-0.1,0.1,0.548096649999998,-0.844998110000002,-1.43525516,1.34984219,-1.57441109,-0.0874244800000028,-0.88344979,-0.56745102,0,0,0.434063780000002,-3.77638344,0.637032099999999,0.66023783
1,2013-08-15,37.6046,126.991,212.335,2.785,57.01882553,94.93808746,0.23634191625,0.02327928625,8.740919153,74.96009646,5152.121094,29.5,23.5,-1.4,0.2,-1.37634628,-1.98270841,-1.86782322,-0.567727569999999,-1.68607704,1.10593276,-1.96061445,-0.561358349999999,-1.70168944,-1.52030829,0,0,-0.117699139999999,-3.70433824
2,2013-08-15,37.6046,127.032,44.7624,0.5141,49.35872269,88.09729004,0.2166921665,0.01097520825,7.176933706,54.45319156,5007.588379,32.5,24.0,-0.9,0.4,-1.27531466,-2.84367528,-2.29030428,0.262379080000002,-2.97774865,1.70646919,-3.60464127,0.148515250000003,-2.80806719,-0.660731220000002,0,0,-1.10159925,-2.36298756
3,2013-08-15,37.5776,127.058,33.3068,0.2661,44.03958893,84.80461884,0.2486727095,0.0058585555,7.497149348,14.9358143,5002.308105,33.3,26.0,0.6,0.1,-2.00659532,-1.48722089,-1.55008598,0.508010579999997,-1.79615547,0.158846150000002,-1.48330902,-0.895079790000004,-1.17517577,-1.64125498,0,0,-0.284950779999999,-5.12377452
4,2013-08-15,37.645,127.022,45.716,2.5348,58.13606262,95.22600555,0.17073483025000002,0.02003238025,5.840455651,82.18435418,4992.89209,33.2,26.0,-0.2,0.5,1.35704374,1.03842826,0.81871271,1.85666153,0.439157659999999,2.78505999,0.298541999999998,1.9382816,0.698513349999999,1.52575993,0,0,1.60819789,-1.24460029
5,2013-08-15,37.5507,127.135,35.038,0.5055,56.28874207,94.36899567,0.19481343525,0.0007971465,6.992466549,113.4676418,4991.792969,33.3,24.6,0.2,0.0,0.783167240000004,-0.11690347,-1.50790447,1.61790016,-1.68784761,1.93327387,-1.82313307,1.25018713,-1.3377538,-0.496227919999995,0,0,-0.72684567,-3.41360591
6,2013-08-15,37.5102,127.042,54.6384,0.1457,49.88393784,87.97741699,0.2376752185,0.0,7.273286303,47.74973329,5005.629395,33.2,26.5,-0.6,0.4,0.0252824999999959,-0.0194070500000016,-0.125301619999998,0.75052324,-0.722126579999998,1.59858652,-0.421210009999999,0.241395699999998,-0.39544003,-0.768040669999998,0,0,0.384926650000001,-3.68971518
7,2013-08-15,37.5776,126.838,12.37,0.0985,61.42716599,94.4493866,0.23574142625,0.0651935965,6.438618412,126.7315388,4984.893066,32.3,26.0,-0.3,-0.2,0.734909219999999,-1.38146617,-0.665741239999999,1.50905969,-0.212811439999999,2.13414872,-0.14134134,2.1339496,0.0777584199999986,1.73560475,0,0,0.695309269999999,-1.43154719
8,2013-08-15,37.4697,126.91,52.518,1.5629,52.89019775,88.93819427,0.242059432,0.0,6.942317247,43.39659826,4988.449707,32.6,26.4,-0.8,0.2,-0.174702029999999,0.0903149300000017,-0.10265888,0.728705780000002,-0.382313790000001,1.60222084,-0.339531100000002,0.131847290000003,-0.11911057,-0.279815319999997,0,0,0.337755789999999,-3.2183428
9,2013-08-15,37.4967,126.826,50.9312,0.4125,56.31924438,94.35809326,0.21551884124999998,0.15395477575,6.587536653,98.71432062,5015.094727,32.7,24.9,-1.1,0.3,1.24703046,-0.518691239999999,-1.35153496,1.58202389,-1.5357878,2.92678121,-1.36494338,1.22760341,-1.06062033,1.90385669,0,0,-0.652514799999999,-2.74451749
10,2013-08-15,37.4562,126.955,208.507,5.1782,54.88830566,90.42720795,0.19953387575000003,0.0,7.788454294,59.38624058,4950.244141,31.9,23.8,0.0,0.1,0.27620254,-0.689137949999999,-1.78930146,1.29261877,-2.09522714,1.51736483,-1.84321243,0.719610409999998,-1.16258458,-0.24296769,0,0,-0.234763900000001,-1.43484194
11,2013-08-15,37.5372,127.085,28.7,0.6233,48.07266617,87.47497559,0.2475382795,0.0,7.281439364,52.1067934,5007.865723,34.9,26.1,0.4,0.5,1.1556615,-0.137038779999997,-0.701152009999998,2.09582742,-1.46280177,2.10636316,-0.895547620000002,2.01775561,-1.06848133,-0.456097660000005,0,0,-0.564392290000001,-4.22065646
12,2013-08-15,37.5507,126.988,132.118,0.5931,46.84229279,85.52888489,0.24267932325000002,0.000469885,7.754461368,24.59896477,5052.64502,33.7,24.5,-0.3,0.2,-0.260315810000002,-1.83639741,-2.28504564,2.03622242,-2.72906784,2.47050168,-2.72450027,1.76761868,-1.83162728,0.978732139999998,0,0,0.27587128,-2.32926609
13,2013-08-15,37.5776,127.083,59.8324,2.6865,45.51637268,86.57626343,0.25379769925,0.00469733325,7.523593624,30.90015578,4984.21582,33.7,26.4,0.0,-0.2,-0.559565929999998,-0.303818530000001,-0.656400490000003,0.991180070000006,-0.511970459999997,1.37717721000001,-0.498580140000001,-0.0503543699999938,-0.353595179999999,-1.1727141,0,0,0.751391990000002,-4.55001611
14,2013-08-15,37.4967,126.927,30.968,0.618,49.40573502,86.07498932,0.25151308149999996,0.0009437117499999999,7.400585671,15.54301494,4991.32666,32.6,25.9,-0.6,0.4,-0.583838040000003,-1.111168,-1.18311714,0.114937470000001,-1.76531897,0.776217620000004,-1.82242801,-0.56362094,-1.36198208,-0.9259591,0,0,-0.874185659999998,-3.52713809
15,2013-08-15,37.5507,126.937,30.0464,0.8552,48.99509048,86.6831665,0.25810353575,0.013746191000000001,7.153995355,34.6523459,5011.411133,32.6,25.5,-0.3,0.4,-1.48314572,-2.87646401,-1.8896312,0.36418621,-2.39964112,0.975026319999998,-2.22966884,-0.60658248,-1.6963281,-0.829938370000001,0,0,-0.00628929999999883,-4.0543575
16,2013-08-15,37.4697,126.995,82.2912,2.2579,56.20558167,88.49513245,0.19680747074999996,0.0,6.790428857,86.19109499,4964.671875,32.5,23.7,-0.1,0.4,-0.184289409999998,-2.00929549,-2.7733468,1.07004191,-3.32726097,1.44879676,-3.12176429,0.51564681,-2.67971441,-0.81660909,0,0,-1.10095743,-3.13462243
17,2013-08-15,37.6181,127.099,53.4712,0.697,54.57575989,93.02292633,0.23611273400000002,0.0069079005,6.705830028,115.5521666,5006.253906,33.3,22.8,0.3,0.1,0.0689573999999951,-1.71073698,-2.60830823,1.49755129,-2.37757221,2.07124129,-1.89111801,0.789520609999997,-1.17534941,-0.455405160000005,0,0,-1.63813826,-3.36998632
18,2013-08-15,37.4832,127.024,56.4448,1.2313,54.61975098,90.47373962,0.217279416,0.0,6.433829735,86.83694947,4986.401367,33.9,26.0,-1.0,0.2,1.74852888,0.404329990000001,-0.166208399999999,2.12990897,-0.670441539999999,3.4482942,-0.423426750000001,2.68306043,-0.148088820000002,1.58787553,0,0,0.477894759999998,-2.21309495
19,2013-08-15,37.5776,126.938,75.0924,1.7678,52.03131866,88.67259979,0.251248996,0.0637642475,6.963552475,51.98263681,5037.410156,33.0,24.5,0.1,-0.2,-0.395564789999998,-2.73719722,-2.53404553,1.28580434,-2.44068656,1.43692437,-1.97306266,0.644159680000001,-1.1230073,0.527712520000001,0,0,-0.798777060000003,-2.7289895
20,2013-08-15,37.6181,127.004,146.554,4.7296,60.19027328,96.909729,0.21233341349999998,0.02327433125,9.506481946,77.92655749,5091.10498,31.9,24.8,-1.3,0.1,1.56792858,0.149502609999999,-0.61080363,1.87338046,-0.525266500000001,3.37788087,-0.342195700000001,2.20624398,0.00671287999999848,1.47469023,0,0,1.16653196,-0.978188330000002
21,2013-08-15,37.5507,127.04,26.298,0.5721,45.34155273,84.97642517,0.2408542705,0.00027203975,7.225814442,12.97829823,4999.018555,32.5,26.2,-0.3,0.4,-1.53808719,-0.990506609999997,-1.23899797,-0.31072296,-1.87583283,0.168870519999999,-1.74676318,-0.897267900000003,-1.41482006,-2.27763767,0,0,-0.423612309999999,-5.4398897
22,2013-08-15,37.5102,127.086,21.9668,0.1332,52.09292221,88.56128693,0.246637706,0.0,6.804488778,81.00075547,4987.023438,34.3,26.0,0.1,0.4,1.05716943,-0.509044059999997,-0.435250620000001,2.11316249999999,-1.18400737,2.07117728,-0.748716420000001,1.8550235,-0.837116999999999,0.438407130000002,0,0,-0.71486337,-3.9415568
23,2013-08-15,37.5372,126.891,15.5876,0.1554,55.95355225,91.10778809,0.25206881675,0.09425621575000001,6.661125322,89.10632594,4987.615723,34.2,26.8,-0.5,0.3,2.17635713,-0.142155339999999,-0.311108730000001,2.75863467,-0.598466899999998,3.46246813,-0.718585349999998,1.97537591,-0.20749923,2.34368992,0,0,0.169919950000001,-1.94938582
24,2013-08-15,37.5237,126.909,17.2956,0.2223,50.71955872,88.47663879,0.24822864325,0.0140448095,6.983964761,47.84212804,4983.820801,32.9,27.0,0.2,0.3,-0.0261092099999942,-0.1386681,-0.24186607,0.837729809999999,0,0,0,0,0,0,0,0,0.71649682,-2.81312174
25,2013-08-15,37.5237,126.97,19.5844,0.2713,47.60186005,83.77140808,0.252771271,9.780925e-05,7.219879568,19.93090641,4994.416992,33.3,26.7,-0.6,0.3,-0.485684670000005,-0.660243980000001,-0.844998110000002,0.548096649999998,-1.43525516,1.34984219,-1.57441109,-0.0874244800000028,-0.88344979,-0.56745102,0,0,0.434063780000002,-3.77638344
1,2013-08-16,37.6046,126.991,212.335,2.785,59.85969925,94.36488342,0.22158324075,0.038860593,11.84812307,84.15809554,5119.919922,29.1,23.5,-0.4,0.0,-0.392867089999999,-0.880128289999998,-1.98270841,-1.37634628,-1.86782322,-0.567727569999999,-1.68607704,1.10593276,-1.96061445,-0.561358349999999,-1.70168944,-1.52030829,0,0
2,2013-08-16,37.6046,127.032,44.7624,0.5141,51.27921295,87.98408508,0.208414606,0.01042555025,9.498005172,59.11756722,4974.867188,31.5,24.6,-1.0,0.6,-0.240157740000001,-0.75317527,-2.84367528,-1.27531466,-2.29030428,0.262379080000002,-2.97774865,1.70646919,-3.60464127,0.148515250000003,-2.80806719,-0.660731220000002,0,0
3,2013-08-16,37.5776,127.058,33.3068,0.2661,45.87142181,84.1036377,0.24911964775000003,0.0110651875,9.711556276,18.02981738,4969.604004,31.9,26.2,-1.4,0.2,0.0054824699999969,-0.400718169999998,-1.48722089,-2.00659532,-1.55008598,0.508010579999997,-1.79615547,0.158846150000002,-1.48330902,-0.895079790000004,-1.17517577,-1.64125498,0,0
4,2013-08-16,37.645,127.022,45.716,2.5348,59.65612793,93.56562805,0.144283545,0.138968587,8.292127689,99.03599759,4960.18457,32.9,26.8,-0.3,0.8,1.74530943,1.86074977,1.03842826,1.35704374,0.81871271,1.85666153,0.439157659999999,2.78505999,0.298541999999998,1.9382816,0.698513349999999,1.52575993,0,0
5,2013-08-16,37.5507,127.135,35.038,0.5055,55.4155159,92.84404755,0.22141254124999998,0.0062524975,8.76139307,127.9630407,4958.898438,33.1,26.5,-0.2,1.9,1.48334728,1.0061088,-0.11690347,0.783167240000004,-1.50790447,1.61790016,-1.68784761,1.93327387,-1.82313307,1.25018713,-1.3377538,-0.496227919999995,0,0
6,2013-08-16,37.5102,127.042,54.6384,0.1457,49.90504074,87.79103851,0.25128429725,0.0169439415,8.803306977,59.03524407,4972.712891,32.9,27.0,-0.3,0.5,1.10394388,0.316046580000002,-0.0194070500000016,0.0252824999999959,-0.125301619999998,0.75052324,-0.722126579999998,1.59858652,-0.421210009999999,0.241395699999998,-0.39544003,-0.768040669999998,0,0
7,2013-08-16,37.5776,126.838,12.37,0.0985,63.81748962,93.33075714,0.220671301,0.129224822,8.463217139,136.4343341,4952.109863,31.7,25.4,-0.6,-0.6,1.26028733,0.406713,-1.38146617,0.734909219999999,-0.665741239999999,1.50905969,-0.212811439999999,2.13414872,-0.14134134,2.1339496,0.0777584199999986,1.73560475,0,0
8,2013-08-16,37.4697,126.91,52.518,1.5629,55.60856247,88.10076141,0.21700168175,0.0248571485,9.247079174,50.58501367,4955.319824,32.2,27.0,-0.4,0.6,0.179998430000001,0.512391259999998,0.0903149300000017,-0.174702029999999,-0.10265888,0.728705780000002,-0.382313790000001,1.60222084,-0.339531100000002,0.131847290000003,-0.11911057,-0.279815319999997,0,0
9,2013-08-16,37.4967,126.826,50.9312,0.4125,59.57634354,91.97478485,0.19456248375000001,0.18896356225,9.21901838,105.8602218,4982.36377,32.7,25.8,0.0,0.9,1.82651311,-0.0175545200000009,-0.518691239999999,1.24703046,-1.35153496,1.58202389,-1.5357878,2.92678121,-1.36494338,1.22760341,-1.06062033,1.90385669,0,0
10,2013-08-16,37.4562,126.955,208.507,5.1782,55.87223816,89.70346832,0.19766215575,0.001148311,10.28891148,63.36129498,4915.099121,31.5,25.2,-0.4,1.4,1.55243151,0.36544391,-0.689137949999999,0.27620254,-1.78930146,1.29261877,-2.09522714,1.51736483,-1.84321243,0.719610409999998,-1.16258458,-0.24296769,0,0
11,2013-08-16,37.5372,127.085,28.7,0.6233,49.24011993,88.06591797,0.2471482005,0.011780586,9.056948741,62.98003411,4975.310547,34.4,27.1,-0.5,1.0,1.65408453,0.41207575,-0.137038779999997,1.1556615,-0.701152009999998,2.09582742,-1.46280177,2.10636316,-0.895547620000002,2.01775561,-1.06848133,-0.456097660000005,0,0
12,2013-08-16,37.5507,126.988,132.118,0.5931,50.23593903,85.83676147,0.22647376875000003,0.02705334875,10.12221829,34.47235092,5019.580078,32.4,25.3,-1.3,0.8,0.768436769999997,-1.23435616,-1.83639741,-0.260315810000002,-2.28504564,2.03622242,-2.72906784,2.47050168,-2.72450027,1.76761868,-1.83162728,0.978732139999998,0,0
13,2013-08-16,37.5776,127.083,59.8324,2.6865,45.73649979,84.29541016,0.263167396,0.0078840355,9.124785523,34.82389724,4951.04834,33.1,26.9,-0.6,0.5,0.447364140000005,0.377843219999999,-0.303818530000001,-0.559565929999998,-0.656400490000003,0.991180070000006,-0.511970459999997,1.37717721000001,-0.498580140000001,-0.0503543699999938,-0.353595179999999,-1.1727141,0,0
14,2013-08-16,37.4967,126.927,30.968,0.618,51.78258514,85.73623657,0.22565761925000002,0.0637520005,9.514662902,28.21125356,4958.466797,32.4,26.4,-0.2,0.5,0.205245370000004,-0.27715104,-1.111168,-0.583838040000003,-1.18311714,0.114937470000001,-1.76531897,0.776217620000004,-1.82242801,-0.56362094,-1.36198208,-0.9259591,0,0
15,2013-08-16,37.5507,126.937,30.0464,0.8552,52.36444473,85.74032593,0.22635807675000003,0.0412984345,9.127749622,40.81791544,4978.878418,31.5,24.7,-1.1,-0.8,0.130174150000002,-1.15916302,-2.87646401,-1.48314572,-1.8896312,0.36418621,-2.39964112,0.975026319999998,-2.22966884,-0.60658248,-1.6963281,-0.829938370000001,0,0
16,2013-08-16,37.4697,126.995,82.2912,2.2579,54.39257431,87.86373901,0.18153953475,0.0029713055,8.320417533,94.99771603,4930.931152,31.9,24.8,-0.6,1.1,0.675854279999999,-0.811632939999999,-2.00929549,-0.184289409999998,-2.7733468,1.07004191,-3.32726097,1.44879676,-3.12176429,0.51564681,-2.67971441,-0.81660909,0,0
17,2013-08-16,37.6181,127.099,53.4712,0.697,53.38139725,89.1174469,0.22405277899999998,0.00498327775,8.196175605,125.3526398,4973.395996,32.4,24.8,-0.9,2.0,0.973368760000003,0.592955230000001,-1.71073698,0.0689573999999951,-2.60830823,1.49755129,-2.37757221,2.07124129,-1.89111801,0.789520609999997,-1.17534941,-0.455405160000005,0,0
18,2013-08-16,37.4832,127.024,56.4448,1.2313,53.32495499,88.91109467,0.21135557700000002,0.0060221845,7.66443645,98.01873636,4953.190918,34.1,27.0,0.2,1.0,2.42662741,0.692919200000002,0.404329990000001,1.74852888,-0.166208399999999,2.12990897,-0.670441539999999,3.4482942,-0.423426750000001,2.68306043,-0.148088820000002,1.58787553,0,0
19,2013-08-16,37.5776,126.938,75.0924,1.7678,55.92523193,87.74084473,0.22337379,0.0487953275,8.910802782,51.65646156,5004.824219,31.8,24.3,-1.2,-0.2,0.864246819999998,-0.300098950000002,-2.73719722,-0.395564789999998,-2.53404553,1.28580434,-2.44068656,1.43692437,-1.97306266,0.644159680000001,-1.1230073,0.527712520000001,0,0
20,2013-08-16,37.6181,127.004,146.554,4.7296,62.82322693,96.07892609,0.19260671275000002,0.05644096925,13.56640625,88.13564911,5058.948242,32.0,25.7,0.1,0.9,2.59533533,1.53538281,0.149502609999999,1.56792858,-0.61080363,1.87338046,-0.525266500000001,3.37788087,-0.342195700000001,2.20624398,0.00671287999999848,1.47469023,0,0
21,2013-08-16,37.5507,127.04,26.298,0.5721,46.8975296,84.47402191,0.2474031685,0.016865919,9.565123896,20.9380484,4966.347656,32.1,26.6,-0.4,0.4,-0.711788140000003,-0.48090805,-0.990506609999997,-1.53808719,-1.23899797,-0.31072296,-1.87583283,0.168870519999999,-1.74676318,-0.897267900000003,-1.41482006,-2.27763767,0,0
22,2013-08-16,37.5102,127.086,21.9668,0.1332,52.51112747,89.19369507,0.23564788,0.012253369,8.440518101,96.37644609,4954.191406,33.7,26.6,-0.6,0.6,1.26997673,0.224757540000002,-0.509044059999997,1.05716943,-0.435250620000001,2.11316249999999,-1.18400737,2.07117728,-0.748716420000001,1.8550235,-0.837116999999999,0.438407130000002,0,0
23,2013-08-16,37.5372,126.891,15.5876,0.1554,57.47494125,88.44475555,0.20212161725,0.08608633025,8.734846711,96.67887227,4954.847656,34.1,27.0,-0.1,0.2,2.11118592,0.34799288,-0.142155339999999,2.17635713,-0.311108730000001,2.75863467,-0.598466899999998,3.46246813,-0.718585349999998,1.97537591,-0.20749923,2.34368992,0,0
24,2013-08-16,37.5237,126.909,17.2956,0.2223,53.83459091,86.90998077,0.2153974095,0.09060809025,9.131507615,57.96150494,4950.97168,32.7,27.3,-0.2,0.3,0.639513689999998,0.32200095,-0.1386681,-0.0261092099999942,-0.24186607,0.837729809999999,0,0,0,0,0,0,0,0
